系列,keiretsu,series,,918
配列,hairetsu,arrangement,,919
劣化,rekka,deterioration,,920
老人,roujin,old person,,921
老化,rouka,ageing,,922
海老,ebi,prawn,,923
位,kurai,throne,,924
位置,ichi,place,,925
単位,tan'i,unit,,926
上位,joui,superior (in rank),,927
順位,jun'i,order,,928
範囲,han'i,extent,,929
周囲,shuui,surroundings,,930
広範囲,kouhan'i,extensive,,931
医療,iryou,medical care,,932
医師,ishi,doctor,,933
医者,isha,(medical) doctor,,934
医学,igaku,medical science,,935
医,i,medicine,,936
対応,taiou,correspondence (to),,937
一応,ichiou,more or less,,938
応援,ouen,aid,,939
応募,oubo,application,,940
何,nani,what,,941
何とか,nantoka,something,,942
何故,naze,why,,943
何より,naniyori,above anything else,,944
花,hana,flower,,945
花粉,kafun,pollen,,946
花見,hanami,cherry blossom viewing,,947
花園,hanazono,flower garden,,948
我々,wareware,we,,949
我が家,wagaya,one's house,,950
我慢,gaman,patience,,951
我が,waga,my,,952
我,ware,I,,953
快適,kaiteki,pleasant,,954
不快,fukai,displeasure,,955
爽快,soukai,refreshing,,956
軽快,keikai,light (of movements),,957
警戒,keikai,vigilance,,958
改善,kaizen,betterment,,959
改めて,aratamete,another time,,960
改革,kaikaku,reform,,961
改造,kaizou,remodeling,,962
改良,kairyou,improvement,,963
貝,kai,shellfish,,964
角,kaku,angle,,965
角度,kakudo,angle,,966
折角,sekkaku,with trouble,,967
一角,ikkaku,corner,,968
完璧,kanpeki,perfect,,969
完結,kanketsu,conclusion,,970
肝心,kanjin,essential,,971
肝,kimo,liver,,972
肝臓,kanzou,liver,,973
含む,fukumu,to contain,,974
岐阜,gifu,Gifu (city),,975
希望,kibou,hope,,976
技術,gijutsu,technology,,977
技,waza,technique,,978
演技,engi,acting,,979
競技,kyougi,game,,980
技法,gihou,technique,,981
冷却,reikyaku,cooling,,982
売却,baikyaku,selling off,,983
返却,henkyaku,return of something,,984
要求,youkyuu,demand,,985
求める,motomeru,to want,,986
追求,tsuikyuu,"pursuit (of a goal, ideal, etc.)",,987
請求,seikyuu,claim,,988
欲求,yokkyuu,desire,,989
研究,kenkyuu,study,,990
研究所,kenkyuusho,research establishment,,991
究極,kyuukyoku,ultimate,,992
狂気,kyouki,madness,,993
結局,kekkyoku,after all,,994
局,kyoku,bureau,,995
当局,toukyoku,authorities,,996
局長,kyokuchou,bureau director,,997
局面,kyokumen,position in a game of go or shogi,,998
最近,saikin,recently,,999
近く,chikaku,near,,1000
近い,chikai,near,,1001
近所,kinjo,neighbourhood,,1002
君,kimi,you,,1003
形,katachi,form,,1004
形態,keitai,form,,1005
形成,keisei,formation,,1006
人形,ningyou,doll,,1007
系,kei,system,,1008
体系,taikei,system,,1009
系統,keitou,system,,1010
日系,nikkei,(of) Japanese descent,,1011
芸術,geijutsu,(fine) art,,1012
文芸,bungei,literature,,1013
芸人,geinin,entertainer (esp. in a traditional art),,1014
芸,gei,art,,1015
芸能,geinou,public entertainment,,1016
迎え,mukae,meeting,,1017
歓迎,kangei,welcome,,1018
迎える,mukaeru,to go out to meet,,1019
決め,kime,agreement,,1020
解決,kaiketsu,settlement,,1021
決定,kettei,decision,,1022
決して,kesshite,never,,1023
決める,kimeru,to decide,,1024
見る,miru,to see,,1025
見える,mieru,to be seen,,1026
意見,iken,opinion,,1027
発見,hakken,discovery,,1028
見事,migoto,splendid,,1029
言う,iu,to say,,1030
言葉,kotoba,language,,1031
言語,gengo,language,,1032
発言,hatsugen,statement,,1033
一言,hitokoto,single word,,1034
抵抗,teikou,resistance,,1035
対抗,taikou,opposition,,1036
抗議,kougi,protest,,1037
攻撃,kougeki,attack,,1038
攻め,seme,attack,,1039
攻略,kouryaku,capture (of enemy territory),,1040
速攻,sokkou,swift attack,,1041
専攻,senkou,major subject,,1042
変更,henkou,change,,1043
更新,koushin,renewal,,1044
更に,sarani,furthermore,,1045
今更,imasara,now (after such a long time),,1046
克服,kokufuku,"conquest (of a difficulty, illness, handicap, etc.)",,1047
報告,houkoku,report,,1048
警告,keikoku,warning,,1049
告知,kokuchi,notice,,1050
谷,tani,valley,,1051
困難,konnan,difficulty,,1052
困る,komaru,to be troubled,,1053
貧困,hinkon,poverty,,1054
ご無沙汰,gobusata,not writing or contacting for a while,,1055
被災,hisai,being a victim of (some disaster),,1056
災害,saigai,calamity,,1057
大震災,daishinsai,great earthquake (disaster),,1058
防災,bousai,prevention of damage resulting from a natural disaster,,1059
素材,sozai,ingredient,,1060
材料,zairyou,ingredients,,1061
取材,shuzai,news coverage,,1062
人材,jinzai,capable person,,1063
機材,kizai,machine parts,,1064
作品,sakuhin,"work (e.g. book, film, composition, etc.)",,1065
作業,sagyou,work,,1066
作り,tsukuri,making,,1067
作る,tsukuru,to make,,1068
意志,ishi,will,,1069
志,kokorozashi,will,,1070
志向,shikou,intention,,1071
私,watashi,I,,1072
私的,shiteki,personal,,1073
真似,mane,imitating,,1074
似合う,niau,to suit,,1075
類似,ruiji,resemblance,,1076
児童,jidou,children,,1077
育児,ikuji,childcare,,1078
社長,shachou,company president,,1079
社員,shain,company employee,,1080
神社,jinja,Shinto shrine,,1081
車,kuruma,car,,1082
自転車,jitensha,bicycle,,1083
電車,densha,train,,1084
駐車,chuusha,parking (e.g. car),,1085
自動車,jidousha,automobile,,1086
寿命,jumyou,life span,,1087
優秀,yuushuu,superiority,,1088
住む,sumu,to live (of humans),,1089
住所,juusho,address (e.g. of house),,1090
最初,saisho,beginning,,1091
初めて,hajimete,for the first time,,1092
初,hatsu,first,,1093
初期,shoki,early (days),,1094
当初,tousho,beginning,,1095
助け,tasuke,assistance,,1096
補助,hojo,assistance,,1097
援助,enjo,assistance,,1098
助ける,tasukeru,to save,,1099
救助,kyuujo,relief,,1100
秩序,chitsujo,order,,1101
床,toko,bed,,1102
起床,kishou,rising,,1103
条約,jouyaku,treaty,,1104
条例,jourei,regulations,,1105
無条件,mujouken,unconditional,,1106
状態,joutai,current status,,1107
状況,joukyou,state of affairs (around you),,1108
現状,genjou,present condition,,1109
症状,shoujou,symptoms,,1110
状,jou,shape,,1111
伸び,nobi,growth,,1112
伸びる,nobiru,to stretch,,1113
伸ばす,nobasu,"to grow long (e.g. hair, nails)",,1114
大臣,daijin,cabinet minister,,1115
芯,shin,wick,,1116
身,mi,body,,1117
身体,shintai,body,,1118
中身,nakami,contents,,1119
出身,shusshin,"person's origin (e.g. city, country, parentage, school)",,1120
辛い,karai,spicy,,1121
唐辛子,tougarashi,"capsicum (Capsicum annuum, esp. the cultivated chili peppers)",,1122
図,zu,drawing,,1123
意図,ito,intention,,1124
地図,chizu,map,,1125
図書館,toshokan,library,,1126
構図,kouzu,composition,,1127
吹く,fuku,to blow (e.g. wind),,1128
声,koe,voice,,1129
音声,onsei,voice,,1130
歌声,utagoe,singing voice,,1131
声明,seimei,declaration,,1132
大声,oogoe,loud voice,,1133
赤,aka,red,,1134
赤い,akai,red,,1135
赤ちゃん,akachan,baby,,1136
真っ赤,makka,bright red,,1137
時折,tokiori,sometimes,,1138
折,ori,opportunity,,1139
挫折,zasetsu,setback,,1140
折り返し,orikaeshi,by return,,1141
走り,hashiri,running,,1142
走る,hashiru,to run,,1143
走行,soukou,running a wheeled vehicle (e.g. car),,1144
暴走,bousou,acting rashly,,1145
即座,sokuza,immediate,,1146
即興,sokkyou,improvisation,,1147
即ち,sunawachi,that is,,1148
約束,yakusoku,promise,,1149
拘束,kousoku,restriction,,1150
足,ashi,foot,,1151
満足,manzoku,satisfaction,,1152
足元,ashimoto,at one's feet,,1153
補足,hosoku,supplement,,1154
村,mura,village,,1155
妥当,datou,valid,,1156
妥協,dakyou,compromise,,1157
に対して,nitaishite,towards,,1158
に対する,nitaisuru,regarding,,1159
絶対,zettai,definitely,,1160
対象,taishou,target,,1161
体,karada,body,,1162
体験,taiken,personal experience,,1163
具体,gutai,concrete,,1164
選択,sentaku,selection,,1165
選択肢,sentakushi,choices,,1166
贅沢,zeitaku,luxury,,1167
沢,sawa,mountain stream,,1168
但し,tadashi,but,,1169
男,otoko,man,,1170
男性,dansei,man,,1171
男子,danshi,youth,,1172
男の子,otokonoko,boy,,1173
男女,danjo,men and women,,1174
沖縄,okinawa,Okinawa (prefecture),,1175
沖,oki,open sea,,1176
町,machi,town,,1177
沈黙,chinmoku,silence,,1178
低い,hikui,"low (rank, degree, value, content, quality, etc.)",,1179
最低,saitei,least,,1180
低音,teion,low tone,,1181
最低限,saiteigen,minimum,,1182
弟,otouto,younger brother,,1183
弟子,deshi,pupil,,1184
努力,doryoku,effort,,1185
投稿,toukou,"contribution (to a newspaper, magazine, etc.)",,1186
投資,toushi,investment,,1187
投票,touhyou,voting,,1188
投入,tounyuu,throwing into,,1189
投げ,nage,a throw,,1190
豆,mame,"legume (esp. edible legumes or their seeds, such as beans, peas, pulses, etc.)",,1191
豆腐,toufu,tofu,,1192
大豆,daizu,soya bean (Glycine max),,1193
納豆,nattou,natto (fermented soybeans),,1194
尿,nyou,urine,,1195
妊娠,ninshin,conception,,1196
妊婦,ninpu,pregnant woman,,1197
把握,haaku,grasp,,1198
販売,hanbai,sales,,1199
発売,hatsubai,sale,,1200
売り,uri,sale,,1201
売る,uru,to sell,,1202
商売,shoubai,trade,,1203
蕎麦,soba,buckwheat (Fagopyrum esculentum),,1204
麦,mugi,wheat,,1205
小麦粉,komugiko,wheat flour,,1206
抜き,nuki,without,,1207
抜群,batsugun,outstanding,,1208
抜粋,bassui,extract,,1209
抜ける,nukeru,to come out,,1210
抜く,nuku,to pull out,,1211
伴う,tomonau,to accompany,,1212
判断,handan,judgment,,1213
批判,hihan,criticism,,1214
評判,hyouban,fame,,1215
裁判,saiban,trial,,1216
判明,hanmei,establishing,,1217
坂,saka,slope,,1218
坂道,sakamichi,hill road,,1219
大阪,oosaka,Osaka (city),,1220
阪神,hanshin,Osaka-Kobe,,1221
否定,hitei,denial,,1222
拒否,kyohi,refusal,,1223
否,hi,no,,1224
批評,hihyou,criticism,,1225
尾,o,"tail (animal, kite, comet, etc.)",,1226
兵器,heiki,arms,,1227
核兵器,kakuheiki,nuclear weapon,,1228
兵,hei,(common) soldier,,1229
別,betsu,distinction,,1230
特別,tokubetsu,special,,1231
別に,betsuni,(not) particularly,,1232
別れ,wakare,parting,,1233
差別,sabetsu,distinction,,1234
繰り返し,kurikaeshi,repetition,,1235
返事,henji,reply,,1236
繰り返す,kurikaesu,to repeat,,1237
返信,henshin,reply,,1238
返す,kaesu,to return (something),,1239
連邦,renpou,commonwealth,,1240
忘れる,wasureru,to forget,,1241
忘年会,bounenkai,year-end party,,1242
防ぐ,fusegu,to defend against,,1243
防衛,bouei,defense,,1244
防御,bougyo,defense,,1245
微妙,bimyou,subtle,,1246
妙,myou,strange,,1247
奇妙,kimyou,strange,,1248
絶妙,zetsumyou,exquisite,,1249
役,yaku,use,,1250
役割,yakuwari,part,,1251
主役,shuyaku,leading part,,1252
現役,gen'eki,active duty,,1253
役に立つ,yakunitatsu,to be helpful,,1254
余裕,yoyuu,surplus,,1255
余計,yokei,too many,,1256
余り,amari,remainder,,1257
余談,yodan,digression,,1258
余震,yoshin,aftershock,,1259
抑え,osae,weight (e.g. paperweight),,1260
抑える,osaeru,to keep within limits (e.g. spending),,1261
抑制,yokusei,control,,1262
来,rai,"next (year, etc.)",,1263
来る,kuru,to come (spatially or temporally),,1264
混乱,konran,disorder,,1265
乱れ,midare,disorder,,1266
卵,tamago,eggs,,1267
便利,benri,convenient,,1268
利益,rieki,profit,,1269
権利,kenri,right,,1270
勝利,shouri,victory,,1271
里,ri,Japanese league,,1272
良い,yoi,good,,1273
良く,yoku,nicely,,1274
良,ryou,good,,1275
不良,furyou,bad,,1276
冷蔵庫,reizouko,refrigerator,,1277
冷静,reisei,calmness,,1278
冷たい,tsumetai,cold (to the touch),,1279
冷凍,reitou,freezing,,1280
励まし,hagemashi,encouragement (as an abstract concept),,1281
戻る,modoru,to turn back (e.g. half-way),,1282
戻り,modori,return,,1283
戻し,modoshi,returning,,1284
戻す,modosu,to put back,,1285
取り戻す,torimodosu,to take back,,1286
風呂,furo,bath,,1287
労働,roudou,manual labor,,1288
苦労,kurou,trouble,,1289
疲労,hirou,fatigue,,1290
労力,rouryoku,labour,,1291
依頼,irai,request,,1292
委員,iin,committee member,,1293
教育,kyouiku,education,,1294
保育園,hoikuen,nursery school,,1295
育成,ikusei,rearing,,1296
子育て,kosodate,child rearing,,1297
育てる,sodateru,to raise,,1298
雨,ame,rain,,1299
梅雨,tsuyu,rainy season (in Japan usu. from early June to mid-July),,1300
大雨,ooame,heavy rain,,1301
英語,eigo,English (language),,1302
英国,eikoku,Great Britain,,1303
英文,eibun,English writing,,1304
容易,youi,easy,,1305
易い,yasui,easy,,1306
難易,nan'i,difficulty,,1307
貿易,boueki,trade (foreign),,1308
安易,an'i,easy,,1309
延長,enchou,extension,,1310
延期,enki,postponement,,1311
遅延,chien,delay,,1312
沿い,zoi,along,,1313
沿岸,engan,coast,,1314
炎,honoo,flame,,1315
炎症,enshou,inflammation,,1316
往復,oufuku,making a round trip,,1317
押し,oshi,push,,1318
押す,osu,to push,,1319
福岡,fukuoka,Fukuoka (city),,1320
静岡,shizuoka,Shizuoka (city),,1321
価格,kakaku,price,,1322
価値,kachi,value,,1323
評価,hyouka,valuation,,1324
高価,kouka,highly priced,,1325
安価,anka,low-priced,,1326
結果,kekka,result,,1327
効果,kouka,effect,,1328
成果,seika,(good) result,,1329
果たして,hatashite,as was expected,,1330
果物,kudamono,fruit,,1331
銀河,ginga,Milky Way,,1332
映画,eiga,movie,,1333
画面,gamen,"screen (of a TV, computer, etc.)",,1334
画像,gazou,image,,1335
動画,douga,video,,1336
計画,keikaku,plan,,1337
芽,me,sprout,,1338
怪我,kega,injury (to animate object),,1339
怪しい,ayashii,suspicious,,1340
拡大,kakudai,magnification,,1341
拡張,kakuchou,expansion,,1342
拡散,kakusan,scattering,,1343
学校,gakkou,school,,1344
学生,gakusei,student (esp. a university student),,1345
学,gaku,learning,,1346
科学,kagaku,science,,1347
岳,take,peak,,1348
官僚,kanryou,bureaucrat,,1349
長官,choukan,secretary (government),,1350
警官,keikan,police officer,,1351
官房,kanbou,government secretariat,,1352
海岸,kaigan,coast,,1353
岩,iwa,rock,,1354
奇跡,kiseki,miracle,,1355
祈り,inori,prayer,,1356
祈る,inoru,to pray,,1357
季節,kisetsu,season,,1358
季語,kigo,seasonal word (in haiku),,1359
今季,konki,this season,,1360
宜しく,yoroshiku,well,,1361
泣き,naki,weeping,,1362
泣く,naku,to cry,,1363
居る,iru,to be (of animate objects),,1364
居住,kyojuu,residence,,1365
居酒屋,izakaya,izakaya,,1366
居心地,igokochi,comfort,,1367
同居,doukyo,coexistence,,1368
証拠,shouko,evidence,,1369
根拠,konkyo,basis,,1370
拠点,kyoten,position,,1371
東京,toukyou,Tokyo,,1372
京都,kyouto,Kyoto (city),,1373
京,kyou,imperial capital (esp. Kyoto),,1374
享受,kyouju,reception,,1375
提供,teikyou,offer,,1376
供給,kyoukyuu,supply,,1377
協会,kyoukai,association,,1378
協議,kyougi,conference,,1379
協定,kyoutei,arrangement,,1380
不況,fukyou,recession,,1381
近況,kinkyou,recent state,,1382
盛況,seikyou,success,,1383
金,kane,money,,1384
お金,okane,money,,1385
料金,ryoukin,fee,,1386
金融,kin'yuu,finance,,1387
資金,shikin,funds,,1388
苦しい,kurushii,painful,,1389
苦しみ,kurushimi,pain,,1390
苦痛,kutsuu,pain,,1391
道具,dougu,tool,,1392
家具,kagu,furniture,,1393
具,gu,tool,,1394
空,kara,emptiness,,1395
空気,kuuki,air,,1396
空間,kuukan,space,,1397
空港,kuukou,airport,,1398
航空,koukuu,aviation,,1399
退屈,taikutsu,tedium,,1400
理屈,rikutsu,theory,,1401
直径,chokkei,diameter,,1402
半径,hankei,radius,,1403
茎,kuki,stalk,,1404
券,ken,ticket,,1405
証券,shouken,bond,,1406
馬券,baken,(horse racing) betting ticket,,1407
肩こり,katakori,stiff neck,,1408
肩,kata,shoulder,,1409
弦,tsuru,bowstring,,1410
呼ぶ,yobu,to call out (to),,1411
呼びかけ,yobikake,call,,1412
呼び出し,yobidashi,call,,1413
固定,kotei,fixing (in place),,1414
固め,katame,hardening,,1415
固有,koyuu,characteristic,,1416
虎,tora,tiger (Panthera tigris),,1417
効率,kouritsu,efficiency,,1418
無効,mukou,invalid,,1419
効く,kiku,to be effective,,1420
幸せ,shiawase,happiness,,1421
幸い,saiwai,happiness,,1422
幸福,koufuku,happiness,,1423
不幸,fukou,unhappiness,,1424
幸運,kouun,good luck,,1425
肯定,koutei,affirmation,,1426
深刻,shinkoku,serious,,1427
時刻,jikoku,instant,,1428
遅刻,chikoku,lateness,,1429
国,kuni,country,,1430
妻,tsuma,wife,,1431
参照,sanshou,reference,,1432
持参,jisan,bringing,,1433
参入,sannyuu,entering (the marketplace),,1434
使う,tsukau,"to use (a thing, method, etc.)",,1435
使い,tsukai,errand,,1436
使い方,tsukaikata,way to use something,,1437
天使,tenshi,angel,,1438
刺激,shigeki,stimulus,,1439
名刺,meishi,business card,,1440
刺身,sashimi,"sashimi (raw sliced fish, shellfish or crustaceans)",,1441
始め,hajime,beginning,,1442
開始,kaishi,start,,1443
始める,hajimeru,to start,,1444
始まり,hajimari,origin,,1445
始まる,hajimaru,to begin,,1446
姉,ane,older sister,,1447
姉さん,neesan,elder sister,,1448
姉妹,shimai,sisters,,1449
枝,eda,branch,,1450
福祉,fukushi,welfare,,1451
事,koto,thing,,1452
記事,kiji,article,,1453
事故,jiko,accident,,1454
大事,daiji,important,,1455
政治,seiji,politics,,1456
治療,chiryou,medical treatment,,1457
明治,meiji,Meiji era (1868.9.8-1912.7.30),,1458
自治体,jichitai,municipality,,1459
治安,chian,public order,,1460
実際,jissai,practicality,,1461
実は,jitsuha,as a matter of fact,,1462
現実,genjitsu,reality,,1463
事実,jijitsu,fact,,1464
舎,sha,hut,,1465
者,mono,person,,1466
作者,sakusha,author,,1467
読者,dokusha,reader,,1468
患者,kanja,patient,,1469
筆者,hissha,writer,,1470
風邪,kaze,common cold,,1471
邪魔,jama,hindrance,,1472
若い,wakai,young,,1473
若者,wakamono,young man,,1474
若手,wakate,young person,,1475
若返り,wakagaeri,rejuvenation,,1476
取得,shutoku,acquisition,,1477
取る,toru,to take,,1478
摂取,sesshu,intake (e.g. of salt),,1479
受け,uke,popularity,,1480
受ける,ukeru,to receive,,1481
受け入れ,ukeire,receiving,,1482
受信,jushin,reception (e.g. radio),,1483
周り,mawari,circumference,,1484
周年,shuunen,whole year,,1485
周波数,shuuhasuu,frequency (esp. of waveforms),,1486
宗教,shuukyou,religion,,1487
宗,shuu,sect,,1488
記述,kijutsu,description,,1489
述べる,noberu,to state,,1490
場所,basho,place,,1491
所,tokoro,place,,1492
事務所,jimusho,office,,1493
尚,nao,furthermore,,1494
招待,shoutai,invitation,,1495
招き,maneki,invitation,,1496
承知,shouchi,knowledge,,1497
継承,keishou,inheritance,,1498
承認,shounin,recognition,,1499
上昇,joushou,rising,,1500
松,matsu,pine tree (Pinus spp.),,1501
垂直,suichoku,vertical,,1502
制作,seisaku,"work (film, book)",,1503
制限,seigen,restriction,,1504
制度,seido,system,,1505
規制,kisei,regulation,,1506
体制,taisei,order,,1507
遠征,ensei,expedition,,1508
性,sei,nature (of a person),,1509
性能,seinou,ability,,1510
性格,seikaku,character (of a person),,1511
青,ao,blue,,1512
青年,seinen,youth,,1513
青い,aoi,blue,,1514
青春,seishun,youth,,1515
青少年,seishounen,youth,,1516
一斉,issei,simultaneous,,1517
昔,mukashi,olden days,,1518
分析,bunseki,analysis,,1519
解析,kaiseki,analysis,,1520
狙い,nerai,aim,,1521
狙う,nerau,to aim at,,1522
阻止,soshi,obstruction,,1523
卒業,sotsugyou,graduation,,1524
卒業生,sotsugyousei,graduate,,1525
新卒,shinsotsu,new graduate,,1526
食卓,shokutaku,dining table,,1527
開拓,kaitaku,reclamation (e.g. wasteland),,1528
負担,futan,burden,,1529
担保,tanpo,security,,1530
知識,chishiki,knowledge,,1531
知る,shiru,to be aware of,,1532
知り合い,shiriai,acquaintance,,1533
通知,tsuuchi,notice,,1534
知人,chijin,friend,,1535
忠実,chuujitsu,faithful,,1536
抽象,chuushou,abstraction,,1537
抽選,chuusen,lottery,,1538
抽出,chuushutsu,extraction,,1539
注意,chuui,caution,,1540
注,chuu,annotation,,1541
注射,chuusha,injection,,1542
長い,nagai,long (distance),,1543
長,chou,head,,1544
長期,chouki,long-term,,1545
直接,chokusetsu,direct,,1546
直後,chokugo,immediately following,,1547
直し,naoshi,correction,,1548
直前,chokuzen,just before,,1549
設定,settei,establishment,,1550
指定,shitei,designation,,1551
底,soko,bottom,,1552
徹底的,tetteiteki,thorough,,1553
徹底,tettei,thoroughness,,1554
到底,toutei,by no means,,1555
根底,kontei,root,,1556
大抵,taitei,mostly,,1557
泥,doro,mud,,1558
的,teki,-like,,1559
自動的,jidouteki,automatic,,1560
特典,tokuten,privilege,,1561
典型,tenkei,type,,1562
古典,koten,"classic (work, esp. book)",,1563
辞典,jiten,dictionary,,1564
店,mise,store,,1565
店舗,tenpo,shop,,1566
店員,ten'in,employee (of a store),,1567
店内,tennai,store interior,,1568
本店,honten,head office,,1569
東,higashi,east,,1570
東海,toukai,region south of Tokyo on Pacific Ocean side of Japan,,1571
中東,chuutou,Middle East,,1572
到着,touchaku,arrival,,1573
到達,toutatsu,reaching,,1574
到来,tourai,arrival,,1575
毒,doku,poison,,1576
中毒,chuudoku,poisoning,,1577
突然,totsuzen,abrupt,,1578
突入,totsunyuu,rushing into,,1579
衝突,shoutotsu,collision,,1580
突破,toppa,breaking through,,1581
唐突,toutotsu,abrupt,,1582
届く,todoku,to reach,,1583
奈良,nara,Nara (city),,1584
乳,chichi,milk,,1585
残念,zannen,deplorable,,1586
記念,kinen,commemoration,,1587
概念,gainen,general idea,,1588
念,nen,sense,,1589
懸念,kenen,worry,,1590
波,nami,wave,,1591
津波,tsunami,tsunami,,1592
電波,denpa,radio wave,,1593
拝見,haiken,seeing,,1594
参拝,sanpai,visit to a shrine or temple,,1595
杯,sakazuki,sake cup,,1596
精一杯,seiippai,the best one can do,,1597
乾杯,kanpai,cheers,,1598
拍手,hakushu,clapping hands,,1599
宿泊,shukuhaku,accommodation,,1600
泊まり,tomari,overnight stay,,1601
迫力,hakuryoku,impressiveness,,1602
圧迫,appaku,pressure,,1603
迫る,semaru,to approach,,1604
板,ita,board,,1605
看板,kanban,signboard,,1606
掲示板,keijiban,bulletin board,,1607
版,han,edition,,1608
出版,shuppan,publication,,1609
彼,are,"that (indicating something distant from both speaker and listener (in space, time or psychologically), or something understood without naming it directly)",,1610
彼ら,karera,they,,1611
披露,hirou,announcement,,1612
肥満,himan,corpulence,,1613
非常,hijou,emergency,,1614
是非,zehi,certainly,,1615
非,hi,fault,,1616
非難,hinan,criticism,,1617
分泌,bunpitsu,secretion,,1618
表現,hyougen,expression,,1619
発表,happyou,announcement,,1620
表,omote,surface,,1621
政府,seifu,government,,1622
怖い,kowai,scary,,1623
恐怖,kyoufu,fear,,1624
武器,buki,weapon,,1625
武装,busou,arms,,1626
武将,bushou,military commander,,1627
服,fuku,clothes (esp. Western clothes),,1628
洋服,youfuku,Western-style clothes (cf. traditional Japanese clothes),,1629
服装,fukusou,garments,,1630
制服,seifuku,uniform,,1631
物,mono,thing,,1632
物語,monogatari,tale,,1633
物質,busshitsu,material,,1634
建物,tatemono,building,,1635
買い物,kaimono,shopping,,1636
合併,gappei,"merger (of companies, towns, etc.)",,1637
併用,heiyou,using together (jointly),,1638
並ぶ,narabu,to line up,,1639
並び,narabi,line,,1640
並,nami,average,,1641
並行,heikou,going side-by-side,,1642
並べる,naraberu,to line up,,1643
歩,ho,step,,1644
散歩,sanpo,walk,,1645
歩く,aruku,to walk,,1646
徒歩,toho,walking,,1647
進歩,shinpo,progress,,1648
宝,takara,treasure,,1649
重宝,chouhou,convenient,,1650
抱え,kakae,armful,,1651
抱っこ,dakko,hug,,1652
抱える,kakaeru,to hold or carry under or in the arms,,1653
抱く,idaku,to embrace,,1654
放送,housou,broadcast,,1655
放射線,houshasen,radiation,,1656
放射能,houshanou,radioactivity,,1657
放射,housha,radiation,,1658
放置,houchi,leaving as is,,1659
法,hou,law,,1660
法人,houjin,corporate body,,1661
手法,shuhou,technique,,1662
憲法,kenpou,constitution,,1663
泡,awa,bubble,,1664
暖房,danbou,(indoor) heating,,1665
工房,koubou,workshop,,1666
脂肪,shibou,fat,,1667
妹,imouto,younger sister,,1668
枚,mai,counter for flat objects (e.g. sheets of paper),,1669
枚数,maisuu,the number of flat things,,1670
枕,makura,pillow,,1671
意味,imi,meaning,,1672
味,aji,flavor,,1673
興味,kyoumi,interest (in something),,1674
美味しい,oishii,delicious,,1675
趣味,shumi,hobby,,1676
命,inochi,life,,1677
生命,seimei,life,,1678
一生懸命,isshoukenmei,very hard,,1679
革命,kakumei,revolution,,1680
運命,unmei,fate,,1681
説明,setsumei,explanation,,1682
明らか,akiraka,obvious,,1683
証明,shoumei,proof,,1684
免許,menkyo,license,,1685
免疫,men'eki,immunity,,1686
専門,senmon,speciality,,1687
部門,bumon,division (of a larger group),,1688
門,mon,gate,,1689
入門,nyuumon,entering an institution,,1690
夜,yoru,evening,,1691
深夜,shin'ya,late at night,,1692
今夜,kon'ya,this evening,,1693
夜中,yonaka,middle of the night,,1694
夜間,yakan,night,,1695
油,abura,oil,,1696
醤油,shouyu,soy sauce,,1697
油断,yudan,negligence,,1698
林,hayashi,woods,,1699
例えば,tatoeba,for example,,1700
例,rei,custom,,1701
事例,jirei,example,,1702
例外,reigai,exception,,1703
例え,tatoe,example,,1704
炉心,roshin,nuclear reactor core,,1705
昭和,shouwa,"Shōwa era (December 25, 1926-January 7, 1989)",,1706
違和感,iwakan,uncomfortable feeling,,1707
和,wa,sum,,1708
共和,kyouwa,republican,,1709
枠,waku,frame,,1710
枠組み,wakugumi,frame,,1711
脅威,kyoui,threat,,1712
権威,ken'i,authority,,1713
威力,iryoku,power,,1714
為,tame,good,,1715
行為,koui,act,,1716
為替,kawase,money order,,1717
胃,i,stomach,,1718
映像,eizou,image (on a screen),,1719
上映,jouei,screening (a movie),,1720
放映,houei,televising,,1721
栄養,eiyou,nutrition,,1722
部屋,heya,room,,1723
屋根,yane,roof,,1724
本屋,hon'ya,bookstore,,1725
音,oto,sound,,1726
音楽,ongaku,music,,1727
録音,rokuon,(audio) recording,,1728
音質,onshitsu,tone quality,,1729
科,ka,department,,1730
教科書,kyoukasho,textbook,,1731
学科,gakka,study subject,,1732
科目,kamoku,(school) subject,,1733
後悔,koukai,regret,,1734
悔しい,kuyashii,vexing,,1735
海,umi,sea,,1736
上海,shanhai,Shanghai (China),,1737
業界,gyoukai,business world,,1738
限界,genkai,limit,,1739
視界,shikai,field of vision,,1740
皆さん,minasan,all,,1741
皆,minna,all,,1742
皆様,minasama,everyone,,1743
皆無,kaimu,nonexistent,,1744
柿,kaki,kaki,,1745
革新,kakushin,reform,,1746
革,kawa,leather,,1747
変革,henkaku,change,,1748
一括,ikkatsu,lumping together,,1749
活動,katsudou,"activity (of a person, organization, animal, volcano, etc.)",,1750
活躍,katsuyaku,activity (esp. energetic),,1751
復活,fukkatsu,revival (e.g. musical),,1752
冠,kanmuri,traditional cap worn by Shinto clergy and courtiers,,1753
巻,maki,roll (e.g. of cloth),,1754
看護,kango,nursing,,1755
軌道,kidou,orbit,,1756
お客様,okyakusama,guest,,1757
客,kyaku,guest,,1758
顧客,kokyaku,customer,,1759
観客,kankyaku,audience,,1760
客観,kyakkan,objectivity,,1761
逆,gyaku,reverse,,1762
逆転,gyakuten,(sudden) change,,1763
虐待,gyakutai,abuse,,1764
